player_name,realm_slug,slot_type,slot_name,item_id,item_name,icon_url,quality,item_level,inventory_type,item_subclass,binding,transmog_name,enchantments_json,sockets_json,stats_json,spells_json,raw_details_json
Budgetgoku,twisting-nether,SHIRT,Shirt,167186,Cerulean Filigreed Shirt,https://render.worldofwarcraft.com/eu/icons/56/inv_shirt_blue_01.jpg,Uncommon,1,Shirt,Miscellaneous,Binds when equipped,Sacredite's Research Tunic,,,,,"{""name_description"":{},""requirements"":{},""durability"":{},""limit_category"":""""}"
Budgetgoku,twisting-nether,CHEST,Chest,249964,Luminant Verdict's Divine Warplate,https://render.worldofwarcraft.com/eu/icons/56/inv_chest_plate_raidpaladinmidnight_d_01.jpg,Epic,276,Chest,Plate,Binds when picked up,Hidden Chestpiece,"[{""display_string"":""Enchanted: Enchant Chest - Mark of the Worldsoul |A:Professions-ChatIcon-Quality-12-Tier2:20:20|a"",""source_item_name"":"""",""enchantment_id"":7987}]",,"[{""type"":""Intellect"",""value"":110,""display"":""+110 Intellect"",""is_negated"":false},{""type"":""Strength"",""value"":110,""display"":""+110 Strength"",""is_negated"":true},{""type"":""Stamina"",""value"":1507,""display"":""+1,507 Stamina"",""is_negated"":false},{""type"":""Haste"",""value"":53,""display"":""+53 Haste"",""is_negated"":false},{""type"":""Mastery"",""value"":101,""display"":""+101 Mastery"",""is_negated"":false}]",,"{""name_description"":{},""requirements"":{""level"":{""value"":90,""display_string"":""Requires Level 90""},""playable_classes"":{""links"":[{""key"":{""href"":""https://eu.api.blizzard.com/data/wow/playable-class/2?namespace=static-12.0.5_66741-eu""},""name"":""Paladin"",""id"":2}],""display_string"":""Classes: Paladin""}},""durability"":{""value"":130,""display_string"":""Durability 130 / 165""},""limit_category"":""""}"
Budgetgoku,twisting-nether,WAIST,Waist,249380,Hate-Tied Waistchain,https://render.worldofwarcraft.com/eu/icons/56/inv_plate_raiddeathknightmidnight_d_01_belt.jpg,Epic,276,Waist,Plate,Binds when picked up,Fearless Gladiator's Scaled Girdle,,,"[{""type"":""Intellect"",""value"":82,""display"":""+82 Intellect"",""is_negated"":false},{""type"":""Strength"",""value"":82,""display"":""+82 Strength"",""is_negated"":true},{""type"":""Stamina"",""value"":1130,""display"":""+1,130 Stamina"",""is_negated"":false},{""type"":""Critical Strike"",""value"":34,""display"":""+34 Critical Strike"",""is_negated"":false},{""type"":""Mastery"",""value"":81,""display"":""+81 Mastery"",""is_negated"":false}]",,"{""name_description"":{""display_string"":""Heroic"",""color"":{""r"":0,""g"":255,""b"":0,""a"":1.0}},""requirements"":{""level"":{""value"":90,""display_string"":""Requires Level 90""}},""durability"":{""value"":44,""display_string"":""Durability 44 / 55""},""limit_category"":""""}"
Budgetgoku,twisting-nether,LEGS,Legs,251208,Lightscarred Cuisses,https://render.worldofwarcraft.com/eu/icons/56/inv_pant_plate_dungeonharronir_c_01.jpg,Epic,276,Legs,Plate,Binds when picked up,Sargerei Commander's Lightbound Chausses,"[{""display_string"":""Enchanted: +41 Intellect & +4% Mana |A:Professions-ChatIcon-Quality-12-Tier2:20:20|a"",""source_item_name"":""Arcanoweave Spellthread"",""enchantment_id"":7937}]",,"[{""type"":""Intellect"",""value"":110,""display"":""+110 Intellect"",""is_negated"":false},{""type"":""Strength"",""value"":110,""display"":""+110 Strength"",""is_negated"":true},{""type"":""Stamina"",""value"":1507,""display"":""+1,507 Stamina"",""is_negated"":false},{""type"":""Haste"",""value"":64,""display"":""+64 Haste"",""is_negated"":false},{""type"":""Versatility"",""value"":90,""display"":""+90 Versatility"",""is_negated"":false}]",,"{""name_description"":{""display_string"":""Mythic+"",""color"":{""r"":0,""g"":255,""b"":0,""a"":1.0}},""requirements"":{""level"":{""value"":90,""display_string"":""Requires Level 90""}},""durability"":{""value"":95,""display_string"":""Durability 95 / 120""},""limit_category"":""""}"
Budgetgoku,twisting-nether,FEET,Feet,249381,Greaves of the Unformed,https://render.worldofwarcraft.com/eu/icons/56/inv_boot_plate_raidwarriormidnight_d_01.jpg,Epic,276,Feet,Plate,Binds when picked up,Arathi Crusader's Sabatons,,,"[{""type"":""Intellect"",""value"":82,""display"":""+82 Intellect"",""is_negated"":false},{""type"":""Strength"",""value"":82,""display"":""+82 Strength"",""is_negated"":true},{""type"":""Stamina"",""value"":1130,""display"":""+1,130 Stamina"",""is_negated"":false},{""type"":""Critical Strike"",""value"":77,""display"":""+77 Critical Strike"",""is_negated"":false},{""type"":""Mastery"",""value"":38,""display"":""+38 Mastery"",""is_negated"":false}]",,"{""name_description"":{""display_string"":""Heroic"",""color"":{""r"":0,""g"":255,""b"":0,""a"":1.0}},""requirements"":{""level"":{""value"":90,""display_string"":""Requires Level 90""}},""durability"":{""value"":63,""display_string"":""Durability 63 / 80""},""limit_category"":""""}"
Budgetgoku,twisting-nether,WRIST,Wrist,237834,Spellbreaker's Bracers,https://render.worldofwarcraft.com/eu/icons/56/inv_plate_questbloodelf_b_01_bracer.jpg,Epic,285,Wrist,Plate,Binds when picked up,Hidden Bracers,,,"[{""type"":""Intellect"",""value"":67,""display"":""+67 Intellect"",""is_negated"":false},{""type"":""Strength"",""value"":67,""display"":""+67 Strength"",""is_negated"":true},{""type"":""Stamina"",""value"":948,""display"":""+948 Stamina"",""is_negated"":false},{""type"":""Haste"",""value"":45,""display"":""+45 Haste"",""is_negated"":false},{""type"":""Mastery"",""value"":45,""display"":""+45 Mastery"",""is_negated"":false}]","[{""spell_id"":1283697,""spell_name"":""Arcanoweave Lining"",""description"":""Equip: Your spells and abilities have a chance to draw in a mana wyrm that will empower you and an ally with Arcanoweave Insight, increasing your Intellect by 44 and your ally's Primary Stat by 11.""}]","{""name_description"":{""display_string"":""Radiance Crafted"",""color"":{""r"":25,""g"":255,""b"":25,""a"":1.0}},""requirements"":{""level"":{""value"":90,""display_string"":""Requires Level 90""}},""durability"":{""value"":44,""display_string"":""Durability 44 / 55""},""limit_category"":""Unique-Equipped: Embellished (2)""}"
Budgetgoku,twisting-nether,HANDS,Hands,249962,Luminant Verdict's Gauntlets,https://render.worldofwarcraft.com/eu/icons/56/inv_glove_plate_raidpaladinmidnight_d_01.jpg,Epic,289,Hands,Plate,Binds when picked up,Hidden Gloves,,,"[{""type"":""Intellect"",""value"":93,""display"":""+93 Intellect"",""is_negated"":false},{""type"":""Strength"",""value"":93,""display"":""+93 Strength"",""is_negated"":true},{""type"":""Stamina"",""value"":1326,""display"":""+1,326 Stamina"",""is_negated"":false},{""type"":""Haste"",""value"":84,""display"":""+84 Haste"",""is_negated"":false},{""type"":""Versatility"",""value"":39,""display"":""+39 Versatility"",""is_negated"":false}]",,"{""name_description"":{""display_string"":""Mythic+"",""color"":{""r"":0,""g"":255,""b"":0,""a"":1.0}},""requirements"":{""level"":{""value"":90,""display_string"":""Requires Level 90""},""playable_classes"":{""links"":[{""key"":{""href"":""https://eu.api.blizzard.com/data/wow/playable-class/2?namespace=static-12.0.5_66741-eu""},""name"":""Paladin"",""id"":2}],""display_string"":""Classes: Paladin""}},""durability"":{""value"":43,""display_string"":""Durability 43 / 55""},""limit_category"":""""}"
Budgetgoku,twisting-nether,FINGER_1,Ring 1,240949,Masterwork Sin'dorei Band,https://render.worldofwarcraft.com/eu/icons/56/inv_12_profession_jewelcrafting_ring4_gold.jpg,Epic,285,Finger,Miscellaneous,Binds when picked up,,"[{""display_string"":""Enchanted: Enchant Ring - Zul'jin's Mastery |A:Professions-ChatIcon-Quality-12-Tier2:20:20|a"",""source_item_name"":"""",""enchantment_id"":7969}]","[{""socket_type"":""Prismatic Socket"",""item_id"":240900,""item_name"":""Flawless Quick Amethyst"",""display_string"":""+16 Mastery & +7 Haste""}]","[{""type"":""Stamina"",""value"":948,""display"":""+948 Stamina"",""is_negated"":false},{""type"":""Haste"",""value"":147,""display"":""+147 Haste"",""is_negated"":false},{""type"":""Mastery"",""value"":147,""display"":""+147 Mastery"",""is_negated"":false}]",,"{""name_description"":{""display_string"":""Radiance Crafted"",""color"":{""r"":25,""g"":255,""b"":25,""a"":1.0}},""requirements"":{""level"":{""value"":90,""display_string"":""Requires Level 90""}},""durability"":{},""limit_category"":""""}"
Budgetgoku,twisting-nether,FINGER_2,Ring 2,151308,Eredath Seal of Nobility,https://render.worldofwarcraft.com/eu/icons/56/inv_70_dungeon_ring3c.jpg,Epic,276,Finger,Miscellaneous,Binds when picked up,,"[{""display_string"":""Enchanted: Enchant Ring - Zul'jin's Mastery |A:Professions-ChatIcon-Quality-12-Tier2:20:20|a"",""source_item_name"":"""",""enchantment_id"":7969}]","[{""socket_type"":""Prismatic Socket"",""item_id"":240900,""item_name"":""Flawless Quick Amethyst"",""display_string"":""+16 Mastery & +7 Haste""}]","[{""type"":""Stamina"",""value"":848,""display"":""+848 Stamina"",""is_negated"":false},{""type"":""Critical Strike"",""value"":106,""display"":""+106 Critical Strike"",""is_negated"":false},{""type"":""Versatility"",""value"":167,""display"":""+167 Versatility"",""is_negated"":false}]",,"{""name_description"":{""display_string"":""Mythic+"",""color"":{""r"":0,""g"":255,""b"":0,""a"":1.0}},""requirements"":{""level"":{""value"":90,""display_string"":""Requires Level 90""}},""durability"":{},""limit_category"":""""}"
Budgetgoku,twisting-nether,TRINKET_1,Trinket 1,251792,Glorious Crusader's Keepsake,https://render.worldofwarcraft.com/eu/icons/56/inv_12_trinket_gloriuscrusaderskeepsake.jpg,Epic,276,Trinket,Miscellaneous,Binds when picked up,,,,"[{""type"":""Intellect"",""value"":104,""display"":""+104 Intellect"",""is_negated"":false},{""type"":""Strength"",""value"":104,""display"":""+104 Strength"",""is_negated"":true},{""type"":""Agility"",""value"":104,""display"":""+104 Agility"",""is_negated"":true}]","[{""spell_id"":1253120,""spell_name"":""Glorious Crusader's Keepsake"",""description"":""Equip: During combat you have a chance to become consumed by Fanatical Inspiration, increasing your highest secondary by 247 for 15 sec.\r\n\r\nParty members also equipped with the keepsake have their lowest secondary increased by 24 for 15 sec.""}]","{""name_description"":{},""requirements"":{""level"":{""value"":90,""display_string"":""Requires Level 90""}},""durability"":{},""limit_category"":""""}"
Budgetgoku,twisting-nether,TRINKET_2,Trinket 2,249343,Gaze of the Alnseer,https://render.worldofwarcraft.com/eu/icons/56/inv_12_trinket_raid_dreamrift_gazeofthealnseer.jpg,Epic,276,Trinket,Miscellaneous,Binds when picked up,,,,"[{""type"":""Mastery"",""value"":110,""display"":""+110 Mastery"",""is_negated"":false}]","[{""spell_id"":1256896,""spell_name"":""Gaze of the Alnseer"",""description"":""Equip: Your damage and healing has a chance to grant you Alnsight for 12 sec. While active, casting spells and abilities manifests unstable Alnscorned and consumes their essence to grant you 30 Intellect for 12 sec. Multiple applications may overlap.""}]","{""name_description"":{""display_string"":""Mythic"",""color"":{""r"":0,""g"":255,""b"":0,""a"":1.0}},""requirements"":{""level"":{""value"":90,""display_string"":""Requires Level 90""}},""durability"":{},""limit_category"":""""}"
Budgetgoku,twisting-nether,BACK,Back,258575,Rigid Scale Greatcloak,https://render.worldofwarcraft.com/eu/icons/56/inv_cape_draenordungeon_c_02_plate.jpg,Epic,276,Back,Cloth,Binds when picked up,Sargerei Commander's Lightbound Shroud,,,"[{""type"":""Intellect"",""value"":62,""display"":""+62 Intellect"",""is_negated"":false},{""type"":""Strength"",""value"":62,""display"":""+62 Strength"",""is_negated"":true},{""type"":""Agility"",""value"":62,""display"":""+62 Agility"",""is_negated"":true},{""type"":""Stamina"",""value"":848,""display"":""+848 Stamina"",""is_negated"":false},{""type"":""Critical Strike"",""value"":47,""display"":""+47 Critical Strike"",""is_negated"":false},{""type"":""Mastery"",""value"":40,""display"":""+40 Mastery"",""is_negated"":false}]",,"{""name_description"":{""display_string"":""Mythic+"",""color"":{""r"":0,""g"":255,""b"":0,""a"":1.0}},""requirements"":{""level"":{""value"":90,""display_string"":""Requires Level 90""}},""durability"":{},""limit_category"":""""}"
Budgetgoku,twisting-nether,MAIN_HAND,Main Hand,237843,Magister's Mana Sword,https://render.worldofwarcraft.com/eu/icons/56/inv_sword_1h_questbloodelf_b_01.jpg,Epic,285,One-Hand,Sword,Binds when picked up,Blade of the Final Twilight,"[{""display_string"":""Enchanted: Enchant Weapon - Acuity of the Ren'dorei |A:Professions-ChatIcon-Quality-12-Tier2:20:20|a"",""source_item_name"":"""",""enchantment_id"":8039},{""display_string"":""Thalassian Phoenix Oil |A:Professions-ChatIcon-Quality-12-Tier2:20:20|a"",""source_item_name"":""Thalassian Phoenix Oil"",""enchantment_id"":8052}]",,"[{""type"":""Intellect"",""value"":348,""display"":""+348 Intellect"",""is_negated"":false},{""type"":""Stamina"",""value"":842,""display"":""+842 Stamina"",""is_negated"":false},{""type"":""Haste"",""value"":40,""display"":""+40 Haste"",""is_negated"":false},{""type"":""Mastery"",""value"":40,""display"":""+40 Mastery"",""is_negated"":false}]","[{""spell_id"":1245054,""spell_name"":""Hunt"",""description"":""Equip: Your spells and abilities have the chance to grant 85 secondary stats for 15 sec based on the target creature's type.""}]","{""name_description"":{""display_string"":""Radiance Crafted"",""color"":{""r"":25,""g"":255,""b"":25,""a"":1.0}},""requirements"":{""level"":{""value"":90,""display_string"":""Requires Level 90""}},""durability"":{""value"":85,""display_string"":""Durability 85 / 110""},""limit_category"":""Unique-Equipped: Embellished (2)""}"
Budgetgoku,twisting-nether,OFF_HAND,Off Hand,249275,Bulwark of Noble Resolve,https://render.worldofwarcraft.com/eu/icons/56/inv_shield_1h_raidmidnight_d_01.jpg,Epic,276,Off Hand,Shield,Binds when picked up,Algari Shield,,,"[{""type"":""Intellect"",""value"":168,""display"":""+168 Intellect"",""is_negated"":false},{""type"":""Strength"",""value"":55,""display"":""+55 Strength"",""is_negated"":true},{""type"":""Stamina"",""value"":754,""display"":""+754 Stamina"",""is_negated"":false},{""type"":""Critical Strike"",""value"":23,""display"":""+23 Critical Strike"",""is_negated"":false},{""type"":""Versatility"",""value"":54,""display"":""+54 Versatility"",""is_negated"":false}]",,"{""name_description"":{""display_string"":""Heroic"",""color"":{""r"":0,""g"":255,""b"":0,""a"":1.0}},""requirements"":{""level"":{""value"":90,""display_string"":""Requires Level 90""}},""durability"":{""value"":96,""display_string"":""Durability 96 / 120""},""limit_category"":""""}"
Budgetgoku,twisting-nether,TABARD,Tabard,5976,Guild Tabard,https://render.worldofwarcraft.com/eu/icons/56/inv_shirt_guildtabard_01.jpg,Uncommon,1,Tabard,Miscellaneous,Binds when picked up,Hidden Tabard,,,,,"{""name_description"":{},""requirements"":{},""durability"":{},""limit_category"":""""}"
Zerodrama,twisting-nether,HEAD,Head,202443,Thraexhelm of the Onyx Crucible,https://render.worldofwarcraft.com/eu/icons/56/inv_helm_plate_raidwarriordragon_d_01.jpg,Epic,437,Head,Plate,Binds when picked up,Hidden Helm,,,"[{""type"":""Strength"",""value"":578,""display"":""+578 Strength"",""is_negated"":false},{""type"":""Intellect"",""value"":578,""display"":""+578 Intellect"",""is_negated"":true},{""type"":""Stamina"",""value"":2008,""display"":""+2,008 Stamina"",""is_negated"":false},{""type"":""Critical Strike"",""value"":592,""display"":""+592 Critical Strike"",""is_negated"":false},{""type"":""Haste"",""value"":254,""display"":""+254 Haste"",""is_negated"":false}]",,"{""name_description"":{""display_string"":""Dragonflight Season 2 |nUpgrade Level: Champion 8/8"",""color"":{""r"":128,""g"":128,""b"":128,""a"":1.0}},""requirements"":{""level"":{""value"":70,""display_string"":""Requires Level 70""},""playable_classes"":{""links"":[{""key"":{""href"":""https://eu.api.blizzard.com/data/wow/playable-class/1?namespace=static-11.1.5_60179-eu""},""name"":""Warrior"",""id"":1}],""display_string"":""Classes: Warrior""}},""durability"":{""value"":100,""display_string"":""Durability 100 / 100""},""limit_category"":""""}"
Zerodrama,twisting-nether,NECK,Neck,193676,Ukhel Ancestry Beads,https://render.worldofwarcraft.com/eu/icons/56/inv_10_dungeonjewelry_centaur_necklace_1_color3.jpg,Rare,476,Neck,Miscellaneous,Binds when picked up,,,,"[{""type"":""Stamina"",""value"":1946,""display"":""+1,946 Stamina"",""is_negated"":false},{""type"":""Haste"",""value"":697,""display"":""+697 Haste"",""is_negated"":false},{""type"":""Mastery"",""value"":1521,""display"":""+1,521 Mastery"",""is_negated"":false}]",,"{""name_description"":{""display_string"":""Heroic Dragonflight Season 4"",""color"":{""r"":128,""g"":128,""b"":128,""a"":255.0}},""requirements"":{""level"":{""value"":58,""display_string"":""Requires Level 58""}},""durability"":{},""limit_category"":""""}"
Zerodrama,twisting-nether,SHOULDER,Shoulders,134517,Tremorguard Pauldrons,https://render.worldofwarcraft.com/eu/icons/56/inv_shoulder_plate_legiondungeon_c_01.jpg,Epic,428,Shoulder,Plate,Binds when picked up,Cruel Gladiator's Plate Shoulders,,,"[{""type"":""Strength"",""value"":398,""display"":""+398 Strength"",""is_negated"":false},{""type"":""Intellect"",""value"":398,""display"":""+398 Intellect"",""is_negated"":true},{""type"":""Stamina"",""value"":1319,""display"":""+1,319 Stamina"",""is_negated"":false},{""type"":""Critical Strike"",""value"":238,""display"":""+238 Critical Strike"",""is_negated"":false},{""type"":""Mastery"",""value"":368,""display"":""+368 Mastery"",""is_negated"":false}]",,"{""name_description"":{""display_string"":""Dragonflight Season 2 |nUpgrade Level: Hero 1/5"",""color"":{""r"":128,""g"":128,""b"":128,""a"":1.0}},""requirements"":{""level"":{""value"":40,""display_string"":""Requires Level 40""}},""durability"":{""value"":98,""display_string"":""Durability 98 / 100""},""limit_category"":""""}"
Zerodrama,twisting-nether,CHEST,Chest,202446,Battlechest of the Onyx Crucible,https://render.worldofwarcraft.com/eu/icons/56/inv_chest_plate_raidwarriordragon_d_01.jpg,Epic,441,Chest,Plate,Binds when picked up,Cruel Gladiator's Plate Chestpiece,"[{""display_string"":""Enchanted: Waking Stats |A:Professions-ChatIcon-Quality-Tier3:20:20|a"",""source_item_name"":"""",""enchantment_id"":6625}]",,"[{""type"":""Strength"",""value"":600,""display"":""+600 Strength"",""is_negated"":false},{""type"":""Intellect"",""value"":600,""display"":""+600 Intellect"",""is_negated"":true},{""type"":""Stamina"",""value"":2128,""display"":""+2,128 Stamina"",""is_negated"":false},{""type"":""Haste"",""value"":284,""display"":""+284 Haste"",""is_negated"":false},{""type"":""Versatility"",""value"":579,""display"":""+579 Versatility"",""is_negated"":false}]",,"{""name_description"":{""display_string"":""Heroic|n Dragonflight Season 2 |nUpgrade Level: Hero 5/5"",""color"":{""r"":0,""g"":255,""b"":0,""a"":1.0}},""requirements"":{""level"":{""value"":70,""display_string"":""Requires Level 70""},""playable_classes"":{""links"":[{""key"":{""href"":""https://eu.api.blizzard.com/data/wow/playable-class/1?namespace=static-11.1.5_60179-eu""},""name"":""Warrior"",""id"":1}],""display_string"":""Classes: Warrior""}},""durability"":{""value"":165,""display_string"":""Durability 165 / 165""},""limit_category"":""""}"
Zerodrama,twisting-nether,WAIST,Waist,193669,Trapmaster's Utility Belt,https://render.worldofwarcraft.com/eu/icons/56/inv_plate_dragondungeon_c_01_belt.jpg,Epic,447,Waist,Plate,Binds when picked up,,,,"[{""type"":""Strength"",""value"":476,""display"":""+476 Strength"",""is_negated"":false},{""type"":""Intellect"",""value"":476,""display"":""+476 Intellect"",""is_negated"":true},{""type"":""Stamina"",""value"":1742,""display"":""+1,742 Stamina"",""is_negated"":false},{""type"":""Haste"",""value"":433,""display"":""+433 Haste"",""is_negated"":false},{""type"":""Versatility"",""value"":233,""display"":""+233 Versatility"",""is_negated"":false}]",,"{""name_description"":{""display_string"":""Dragonflight Season 2 |nUpgrade Level: Myth 3/3"",""color"":{""r"":128,""g"":128,""b"":128,""a"":1.0}},""requirements"":{""level"":{""value"":58,""display_string"":""Requires Level 58""}},""durability"":{""value"":54,""display_string"":""Durability 54 / 55""},""limit_category"":""""}"
Zerodrama,twisting-nether,LEGS,Legs,202442,Legplates of the Onyx Crucible,https://render.worldofwarcraft.com/eu/icons/56/inv_pant_plate_raidwarriordragon_d_01.jpg,Epic,437,Legs,Plate,Binds when picked up,Cruel Gladiator's Plate Legguards,"[{""display_string"":""Enchanted: +177 Agility/Strength & +131 Stamina |A:Professions-ChatIcon-Quality-Tier3:20:20|a"",""source_item_name"":""Fierce Armor Kit"",""enchantment_id"":6490}]",,"[{""type"":""Strength"",""value"":578,""display"":""+578 Strength"",""is_negated"":false},{""type"":""Intellect"",""value"":578,""display"":""+578 Intellect"",""is_negated"":true},{""type"":""Stamina"",""value"":2008,""display"":""+2,008 Stamina"",""is_negated"":false},{""type"":""Critical Strike"",""value"":577,""display"":""+577 Critical Strike"",""is_negated"":false},{""type"":""Versatility"",""value"":269,""display"":""+269 Versatility"",""is_negated"":false}]",,"{""name_description"":{""display_string"":""Dragonflight Season 2 |nUpgrade Level: Champion 8/8"",""color"":{""r"":128,""g"":128,""b"":128,""a"":1.0}},""requirements"":{""level"":{""value"":70,""display_string"":""Requires Level 70""},""playable_classes"":{""links"":[{""key"":{""href"":""https://eu.api.blizzard.com/data/wow/playable-class/1?namespace=static-11.1.5_60179-eu""},""name"":""Warrior"",""id"":1}],""display_string"":""Classes: Warrior""}},""durability"":{""value"":119,""display_string"":""Durability 119 / 120""},""limit_category"":""""}"
Zerodrama,twisting-nether,FEET,Feet,204430,Sanctum Guard's Forgewalkers,https://render.worldofwarcraft.com/eu/icons/56/inv_boot_raidpaladindragon_d_01.jpg,Epic,480,Feet,Plate,Binds when equipped,,,,"[{""type"":""Strength"",""value"":647,""display"":""+647 Strength"",""is_negated"":false},{""type"":""Intellect"",""value"":647,""display"":""+647 Intellect"",""is_negated"":true},{""type"":""Stamina"",""value"":2739,""display"":""+2,739 Stamina"",""is_negated"":false},{""type"":""Haste"",""value"":509,""display"":""+509 Haste"",""is_negated"":false},{""type"":""Mastery"",""value"":262,""display"":""+262 Mastery"",""is_negated"":false}]",,"{""name_description"":{""display_string"":""Awakened Dragonflight Season 4 Raid Finder"",""color"":{""r"":128,""g"":128,""b"":128,""a"":255.0}},""requirements"":{""level"":{""value"":70,""display_string"":""Requires Level 70""}},""durability"":{""value"":80,""display_string"":""Durability 80 / 80""},""limit_category"":""""}"
Zerodrama,twisting-nether,WRIST,Wrist,190502,Primal Molten Vambraces,https://render.worldofwarcraft.com/eu/icons/56/inv_bracer_plate_dragonpvp_d_01.jpg,Epic,447,Wrist,Plate,Binds when picked up,Cruel Gladiator's Plate Wristplates,,,"[{""type"":""Strength"",""value"":357,""display"":""+357 Strength"",""is_negated"":false},{""type"":""Intellect"",""value"":357,""display"":""+357 Intellect"",""is_negated"":true},{""type"":""Stamina"",""value"":1307,""display"":""+1,307 Stamina"",""is_negated"":false},{""type"":""Haste"",""value"":250,""display"":""+250 Haste"",""is_negated"":false},{""type"":""Mastery"",""value"":250,""display"":""+250 Mastery"",""is_negated"":false}]","[{""spell_id"":406254,""spell_name"":""Roiling Shadowflame"",""description"":""Equip: Dealing damage has a chance to rouse the Shadowflame, inflicting 5,315 Shadowflame damage upon your target and 712 Shadowflame damage to yourself. Whenever this happens, you gain a stack of Roused Shadowflame.\r\n\r\nRoused Shadowflame increases this effects damage by 20%, stacking 5 times. Upon reaching maximum stacks, the Roused Shadowflame will subside.""}]","{""name_description"":{""display_string"":""Shadowflame Crafted"",""color"":{""r"":25,""g"":255,""b"":25,""a"":1.0}},""requirements"":{""level"":{""value"":70,""display_string"":""Requires Level 70""}},""durability"":{""value"":55,""display_string"":""Durability 55 / 55""},""limit_category"":""Unique-Equipped: Embellished (2)""}"
Zerodrama,twisting-nether,HANDS,Hands,202444,Handguards of the Onyx Crucible,https://render.worldofwarcraft.com/eu/icons/56/inv_glove_plate_raidwarriordragon_d_01.jpg,Epic,437,Hands,Plate,Binds when picked up,Cruel Gladiator's Plate Gauntlets,,,"[{""type"":""Strength"",""value"":433,""display"":""+433 Strength"",""is_negated"":false},{""type"":""Intellect"",""value"":433,""display"":""+433 Intellect"",""is_negated"":true},{""type"":""Stamina"",""value"":1506,""display"":""+1,506 Stamina"",""is_negated"":false},{""type"":""Haste"",""value"":444,""display"":""+444 Haste"",""is_negated"":false},{""type"":""Versatility"",""value"":190,""display"":""+190 Versatility"",""is_negated"":false}]",,"{""name_description"":{""display_string"":""Dragonflight Season 2 |nUpgrade Level: Champion 8/8"",""color"":{""r"":128,""g"":128,""b"":128,""a"":1.0}},""requirements"":{""level"":{""value"":70,""display_string"":""Requires Level 70""},""playable_classes"":{""links"":[{""key"":{""href"":""https://eu.api.blizzard.com/data/wow/playable-class/1?namespace=static-11.1.5_60179-eu""},""name"":""Warrior"",""id"":1}],""display_string"":""Classes: Warrior""}},""durability"":{""value"":55,""display_string"":""Durability 55 / 55""},""limit_category"":""""}"
Zerodrama,twisting-nether,FINGER_1,Ring 1,159463,Loop of Pulsing Veins,https://render.worldofwarcraft.com/eu/icons/56/inv_ring_80_05a.jpg,Epic,437,Finger,Miscellaneous,Binds when picked up,,"[{""display_string"":""Enchanted: +82 Mastery |A:Professions-ChatIcon-Quality-Tier3:20:20|a"",""source_item_name"":"""",""enchantment_id"":6562}]",,"[{""type"":""Stamina"",""value"":1130,""display"":""+1,130 Stamina"",""is_negated"":false},{""type"":""Haste"",""value"":1073,""display"":""+1,073 Haste"",""is_negated"":false},{""type"":""Mastery"",""value"":682,""display"":""+682 Mastery"",""is_negated"":false}]",,"{""name_description"":{""display_string"":""Dragonflight Season 2 |nUpgrade Level: Champion 8/8"",""color"":{""r"":128,""g"":128,""b"":128,""a"":1.0}},""requirements"":{},""durability"":{},""limit_category"":""""}"
Zerodrama,twisting-nether,FINGER_2,Ring 2,202572,Entropic Convergence Loop,https://render.worldofwarcraft.com/eu/icons/56/inv_10_dungeonjewelry_dragon_ring_2coiledserpent_black.jpg,Epic,441,Finger,Miscellaneous,Binds when picked up,,"[{""display_string"":""Enchanted: +82 Mastery |A:Professions-ChatIcon-Quality-Tier3:20:20|a"",""source_item_name"":"""",""enchantment_id"":6562}]","[{""socket_type"":""Prismatic Socket"",""item_id"":192961,""item_name"":""Keen Neltharite"",""display_string"":""+70 Mastery and +33 Haste""}]","[{""type"":""Stamina"",""value"":1197,""display"":""+1,197 Stamina"",""is_negated"":false},{""type"":""Haste"",""value"":489,""display"":""+489 Haste"",""is_negated"":false},{""type"":""Mastery"",""value"":1313,""display"":""+1,313 Mastery"",""is_negated"":false}]",,"{""name_description"":{""display_string"":""Heroic|n Dragonflight Season 2 |nUpgrade Level: Hero 5/5"",""color"":{""r"":0,""g"":255,""b"":0,""a"":1.0}},""requirements"":{""level"":{""value"":70,""display_string"":""Requires Level 70""}},""durability"":{},""limit_category"":""""}"
Zerodrama,twisting-nether,TRINKET_1,Trinket 1,137357,Mark of Dargrul,https://render.worldofwarcraft.com/eu/icons/56/inv_7_0raid_trinket_01a.jpg,Epic,441,Trinket,Miscellaneous,Binds when picked up,,,,"[{""type"":""Critical Strike"",""value"":616,""display"":""+616 Critical Strike"",""is_negated"":false}]","[{""spell_id"":214396,""spell_name"":""Landslide"",""description"":""Equip: Your melee attacks have a chance to trigger a Landslide, dealing 45,419 Physical damage to all enemies directly in front of you. ""}]","{""name_description"":{""display_string"":""Dragonflight Season 2 |nUpgrade Level: Hero 5/5"",""color"":{""r"":128,""g"":128,""b"":128,""a"":1.0}},""requirements"":{""level"":{""value"":40,""display_string"":""Requires Level 40""}},""durability"":{},""limit_category"":""""}"
