player_name,realm_slug,region,season,dungeon,best_short_name,highest_key_level,highest_timed_level,total_runs,timed_runs,untimed_runs,latest_completed_at,best_key_level,best_score,best_timed,best_clear_time_ms,best_par_time_ms,best_completed_at,best_run_url
Budgetgoku,twisting-nether,eu,current,Pit of Saron,POS,11,11,2,2,0,2026-04-14T22:17:12.000Z,11,344.5,true,1346468,1800999,2026-04-07T19:40:38.000Z,https://raider.io/mythic-plus-runs/season-mn-1/8664900-11-pit-of-saron
Lunasnow,twisting-nether,eu,current,Algeth'ar Academy,AA,10,10,2,2,0,2026-04-02T22:55:31.000Z,10,333.5,true,1151824,1800999,2026-04-02T22:55:31.000Z,https://raider.io/mythic-plus-runs/season-mn-1/6227180-10-algethar-academy
Icantseehelp,twisting-nether,eu,current,Algeth'ar Academy,AA,5,5,1,1,0,2026-04-11T00:32:53.000Z,5,223.2,true,1405470,1800999,2026-04-11T00:32:53.000Z,https://raider.io/mythic-plus-runs/season-mn-1/10374750-5-algethar-academy
Everrin,twisting-nether,eu,current,Nexus-Point Xenas,NPX,13,13,1,1,0,2026-04-18T15:20:49.000Z,13,386.2,true,1504241,1800999,2026-04-18T15:20:49.000Z,https://raider.io/mythic-plus-runs/season-mn-1/14272576-13-nexuspoint-xenas
Ragret,twisting-nether,eu,current,Algeth'ar Academy,AA,4,4,1,1,0,2026-04-08T10:36:53.000Z,4,195.3,true,1308239,1800999,2026-04-08T10:36:53.000Z,https://raider.io/mythic-plus-runs/season-mn-1/8955997-4-algethar-academy
Alexiamae,twisting-nether,eu,current,Nexus-Point Xenas,NPX,10,10,2,2,0,2026-04-08T20:13:53.000Z,10,335.0,true,1079779,1800999,2026-04-08T20:13:53.000Z,https://raider.io/mythic-plus-runs/season-mn-1/9272869-10-nexuspoint-xenas
Pompqmoi,twisting-nether,eu,current,Algeth'ar Academy,AA,11,11,1,1,0,2026-04-06T16:21:02.000Z,11,340.8,true,1523199,1800999,2026-04-06T16:21:02.000Z,https://raider.io/mythic-plus-runs/season-mn-1/8232802-11-algethar-academy
Alexiamae,twisting-nether,eu,current,Seat of the Triumvirate,SEAT,10,10,2,2,0,2026-04-08T19:45:30.000Z,10,335.0,true,1004502,2040999,2026-04-08T19:45:30.000Z,https://raider.io/mythic-plus-runs/season-mn-1/9249503-10-seat-of-the-triumvirate
Everrin,twisting-nether,eu,current,Windrunner Spire,WS,13,13,3,3,0,2026-04-19T16:41:30.000Z,13,387.2,true,1599823,1980999,2026-04-11T11:50:21.000Z,https://raider.io/mythic-plus-runs/season-mn-1/10599686-13-windrunner-spire
Sebaheoung,twisting-nether,eu,current,Seat of the Triumvirate,SEAT,13,13,1,1,0,2026-04-08T13:14:49.000Z,13,386.7,true,1674281,2040999,2026-04-08T13:14:49.000Z,https://raider.io/mythic-plus-runs/season-mn-1/9000188-13-seat-of-the-triumvirate
Mleko,twisting-nether,eu,current,Algeth'ar Academy,AA,10,10,1,1,0,2026-04-10T14:18:16.000Z,10,334.6,true,1100276,1800999,2026-04-10T14:18:16.000Z,https://raider.io/mythic-plus-runs/season-mn-1/10048213-10-algethar-academy
Sebaheoung,twisting-nether,eu,current,Maisara Caverns,MC,12,12,1,1,0,2026-04-17T15:04:31.000Z,12,377.1,true,1341750,1980999,2026-04-17T15:04:31.000Z,https://raider.io/mythic-plus-runs/season-mn-1/13675810-12-maisara-caverns
Zren,ravencrest,eu,current,Algeth'ar Academy,AA,13,13,2,2,0,2026-04-15T17:00:03.000Z,13,383.6,true,1629928,1800999,2026-04-14T21:46:49.000Z,https://raider.io/mythic-plus-runs/season-mn-1/12472338-13-algethar-academy
Turbohot,twisting-nether,eu,current,Seat of the Triumvirate,SEAT,11,11,1,1,0,2026-04-13T08:44:53.000Z,11,344.2,true,1540202,2040999,2026-04-13T08:44:53.000Z,https://raider.io/mythic-plus-runs/season-mn-1/11732293-11-seat-of-the-triumvirate
Pearldrake,tarren-mill,eu,current,Maisara Caverns,MC,10,10,2,2,0,2026-04-13T10:37:23.000Z,10,328.7,true,1520557,1980999,2026-04-07T20:40:44.000Z,https://raider.io/mythic-plus-runs/season-mn-1/9241478-10-maisara-caverns
Axonea,twisting-nether,eu,current,Skyreach,SR,12,12,1,1,0,2026-04-12T18:52:35.000Z,12,374.7,true,1246189,1680999,2026-04-12T18:52:35.000Z,https://raider.io/mythic-plus-runs/season-mn-1/11750217-12-skyreach
Jadsrune,twisting-nether,eu,current,Windrunner Spire,WS,13,13,1,1,0,2026-04-11T11:50:21.000Z,13,387.2,true,1599823,1980999,2026-04-11T11:50:21.000Z,https://raider.io/mythic-plus-runs/season-mn-1/10599686-13-windrunner-spire
Nylo,twisting-nether,eu,current,Skyreach,SR,17,17,1,1,0,2026-04-09T16:49:57.000Z,17,441.6,true,1611229,1680999,2026-04-09T16:49:57.000Z,https://raider.io/mythic-plus-runs/season-mn-1/9621971-17-skyreach
Budgetgoku,twisting-nether,eu,current,Algeth'ar Academy,AA,11,11,3,3,0,2026-04-14T23:52:10.000Z,11,343.7,true,1382744,1800999,2026-03-28T12:47:51.000Z,https://raider.io/mythic-plus-runs/season-mn-1/2877519-11-algethar-academy
Skyhanter,twisting-nether,eu,current,Skyreach,SR,14,14,3,3,0,2026-04-15T17:11:00.000Z,14,399.8,true,1467915,1680999,2026-04-08T21:28:38.000Z,https://raider.io/mythic-plus-runs/season-mn-1/9229630-14-skyreach
Lenus,twisting-nether,eu,current,Pit of Saron,POS,11,11,2,2,0,2026-04-07T19:40:38.000Z,11,344.5,true,1346468,1800999,2026-04-07T19:40:38.000Z,https://raider.io/mythic-plus-runs/season-mn-1/8664900-11-pit-of-saron
Pearldrake,tarren-mill,eu,current,Algeth'ar Academy,AA,10,10,1,1,0,2026-04-13T12:01:03.000Z,10,324.1,true,1602607,1800999,2026-04-13T12:01:03.000Z,https://raider.io/mythic-plus-runs/season-mn-1/12167825-10-algethar-academy
Pixls,twisting-nether,eu,current,Nexus-Point Xenas,NPX,10,10,2,2,0,2026-04-05T20:03:18.000Z,10,334.4,true,1111595,1800999,2026-04-05T20:03:18.000Z,https://raider.io/mythic-plus-runs/season-mn-1/7775799-10-nexuspoint-xenas
Hobbyalkis,twisting-nether,eu,current,Windrunner Spire,WS,10,10,1,1,0,2026-03-31T21:13:57.000Z,10,333.1,true,1290632,1980999,2026-03-31T21:13:57.000Z,https://raider.io/mythic-plus-runs/season-mn-1/5167890-10-windrunner-spire
Mægisk,twisting-nether,eu,current,Windrunner Spire,WS,10,10,1,1,0,2026-04-18T21:57:37.000Z,10,332.9,true,1297147,1980999,2026-04-18T21:57:37.000Z,https://raider.io/mythic-plus-runs/season-mn-1/14487117-10-windrunner-spire
Mleko,twisting-nether,eu,current,Seat of the Triumvirate,SEAT,10,10,1,1,0,2026-04-10T16:58:32.000Z,10,335.0,true,1209838,2040999,2026-04-10T16:58:32.000Z,https://raider.io/mythic-plus-runs/season-mn-1/10259063-10-seat-of-the-triumvirate
Zrenak,ravencrest,eu,current,Magisters' Terrace,MT,9,9,2,2,0,2026-04-03T23:03:37.000Z,9,297.5,true,1633412,2040999,2026-04-03T23:03:37.000Z,https://raider.io/mythic-plus-runs/season-mn-1/6598916-9-magisters-terrace
Garsias,tarren-mill,eu,current,Seat of the Triumvirate,SEAT,11,11,2,2,0,2026-04-19T07:22:25.000Z,11,348.0,true,1335612,2040999,2026-04-19T07:22:25.000Z,https://raider.io/mythic-plus-runs/season-mn-1/14663887-11-seat-of-the-triumvirate
Hawktwarr,twisting-nether,eu,current,Seat of the Triumvirate,SEAT,9,9,1,1,0,2026-03-25T20:05:41.000Z,9,274.3,true,2081737,2040999,2026-03-25T20:05:41.000Z,https://raider.io/mythic-plus-runs/season-mn-1/599904-9-seat-of-the-triumvirate
Sebaheoung,twisting-nether,eu,current,Magisters' Terrace,MT,13,13,2,2,0,2026-04-17T15:31:48.000Z,13,382.7,true,1891454,2040999,2026-04-08T11:57:29.000Z,https://raider.io/mythic-plus-runs/season-mn-1/8956269-13-magisters-terrace
Jayjar,silvermoon,eu,current,Seat of the Triumvirate,SEAT,7,7,1,1,0,2026-03-26T22:35:30.000Z,7,273.8,true,1289300,2040999,2026-03-26T22:35:30.000Z,https://raider.io/mythic-plus-runs/season-mn-1/1407530-7-seat-of-the-triumvirate
Lasermemes,twisting-nether,eu,current,Nexus-Point Xenas,NPX,10,10,1,1,0,2026-04-16T18:39:10.000Z,10,330.4,true,1302196,1800999,2026-04-16T18:39:10.000Z,https://raider.io/mythic-plus-runs/season-mn-1/13389955-10-nexuspoint-xenas
Lenus,twisting-nether,eu,current,Maisara Caverns,MC,10,10,1,1,0,2026-04-14T19:31:31.000Z,10,325.1,true,1710501,1980999,2026-04-14T19:31:31.000Z,https://raider.io/mythic-plus-runs/season-mn-1/12562105-10-maisara-caverns
Pixls,twisting-nether,eu,current,Windrunner Spire,WS,10,10,1,1,0,2026-04-02T19:45:02.000Z,10,332.2,true,1338667,1980999,2026-04-02T19:45:02.000Z,https://raider.io/mythic-plus-runs/season-mn-1/6104172-10-windrunner-spire
Axonea,twisting-nether,eu,current,Maisara Caverns,MC,10,10,2,2,0,2026-04-06T14:26:38.000Z,10,330.2,true,1443664,1980999,2026-04-06T14:26:38.000Z,https://raider.io/mythic-plus-runs/season-mn-1/8428272-10-maisara-caverns
Smonkste,twisting-nether,eu,current,Pit of Saron,POS,14,14,2,2,0,2026-04-19T18:56:44.000Z,14,400.0,true,1563263,1800999,2026-04-19T18:56:44.000Z,https://raider.io/mythic-plus-runs/season-mn-1/14982880-14-pit-of-saron
Jointsuckerr,twisting-nether,eu,current,Algeth'ar Academy,AA,15,15,2,2,0,2026-04-15T00:14:36.000Z,15,415.3,true,1544435,1800999,2026-04-15T00:14:36.000Z,https://raider.io/mythic-plus-runs/season-mn-1/12510064-15-algethar-academy
Estrogel,twisting-nether,eu,current,Magisters' Terrace,MT,14,14,2,2,0,2026-04-19T20:47:58.000Z,14,403.1,true,1602263,2040999,2026-04-19T20:47:58.000Z,https://raider.io/mythic-plus-runs/season-mn-1/15038697-14-magisters-terrace
Gigacodders,twisting-nether,eu,current,Windrunner Spire,WS,10,10,2,2,0,2026-04-01T15:32:14.000Z,10,328.1,true,1550502,1980999,2026-04-01T15:32:14.000Z,https://raider.io/mythic-plus-runs/season-mn-1/5293962-10-windrunner-spire
Jayjar,silvermoon,eu,current,Algeth'ar Academy,AA,10,10,1,1,0,2026-03-26T23:25:37.000Z,10,331.4,true,1253955,1800999,2026-03-26T23:25:37.000Z,https://raider.io/mythic-plus-runs/season-mn-1/1341082-10-algethar-academy
Pixls,twisting-nether,eu,current,Magisters' Terrace,MT,10,10,3,3,0,2026-04-19T00:31:52.000Z,10,335.0,true,1218495,2040999,2026-04-19T00:31:52.000Z,https://raider.io/mythic-plus-runs/season-mn-1/14544056-10-magisters-terrace
Ragret,twisting-nether,eu,current,Windrunner Spire,WS,10,10,3,3,0,2026-04-15T09:04:55.000Z,10,333.8,true,1253982,1980999,2026-04-15T09:04:55.000Z,https://raider.io/mythic-plus-runs/season-mn-1/12695074-10-windrunner-spire
Everrin,twisting-nether,eu,current,Magisters' Terrace,MT,12,12,1,1,0,2026-04-14T21:19:28.000Z,12,375.1,true,1491541,2040999,2026-04-14T21:19:28.000Z,https://raider.io/mythic-plus-runs/season-mn-1/12592382-12-magisters-terrace
Pixls,twisting-nether,eu,current,Algeth'ar Academy,AA,11,11,2,2,0,2026-04-14T23:52:10.000Z,11,341.2,true,1502958,1800999,2026-04-14T23:52:10.000Z,https://raider.io/mythic-plus-runs/season-mn-1/12592252-11-algethar-academy
Rivey,defias-brotherhood,eu,current,Seat of the Triumvirate,SEAT,12,12,1,1,0,2026-04-08T22:12:35.000Z,12,374.1,true,1546225,2040999,2026-04-08T22:12:35.000Z,https://raider.io/mythic-plus-runs/season-mn-1/9244115-12-seat-of-the-triumvirate
Skyhanter,twisting-nether,eu,current,Magisters' Terrace,MT,14,14,2,2,0,2026-04-17T16:37:48.000Z,14,403.3,true,1589721,2040999,2026-04-15T17:50:27.000Z,https://raider.io/mythic-plus-runs/season-mn-1/12887568-14-magisters-terrace
Alexiamae,twisting-nether,eu,current,Maisara Caverns,MC,10,10,2,2,0,2026-04-11T20:44:39.000Z,10,335.0,true,1180354,1980999,2026-04-11T20:44:39.000Z,https://raider.io/mythic-plus-runs/season-mn-1/10928794-10-maisara-caverns
Pompqmoi,twisting-nether,eu,current,Seat of the Triumvirate,SEAT,10,10,1,1,0,2026-03-31T16:25:12.000Z,10,332.8,true,1346817,2040999,2026-03-31T16:25:12.000Z,https://raider.io/mythic-plus-runs/season-mn-1/4817299-10-seat-of-the-triumvirate
Sebaheoung,twisting-nether,eu,current,Algeth'ar Academy,AA,13,13,2,2,0,2026-04-16T21:32:39.000Z,13,385.2,true,1549084,1800999,2026-04-06T21:45:01.000Z,https://raider.io/mythic-plus-runs/season-mn-1/8424666-13-algethar-academy
Dorathy,twisting-nether,eu,current,Maisara Caverns,MC,16,16,1,1,0,2026-04-16T14:21:06.000Z,16,427.8,true,1832296,1980999,2026-04-16T14:21:06.000Z,https://raider.io/mythic-plus-runs/season-mn-1/13203239-16-maisara-caverns
Smonkste,twisting-nether,eu,current,Algeth'ar Academy,AA,12,12,1,1,0,2026-04-16T21:14:18.000Z,12,368.2,true,1646158,1800999,2026-04-16T21:14:18.000Z,https://raider.io/mythic-plus-runs/season-mn-1/13449660-12-algethar-academy
Gigacodders,twisting-nether,eu,current,Nexus-Point Xenas,NPX,4,4,1,1,0,2026-03-29T11:00:14.000Z,4,198.4,true,1155150,1800999,2026-03-29T11:00:14.000Z,https://raider.io/mythic-plus-runs/season-mn-1/3339482-4-nexuspoint-xenas
Graviity,twisting-nether,eu,current,Windrunner Spire,WS,10,10,2,2,0,2026-04-14T18:26:46.000Z,10,335.0,true,1185152,1980999,2026-04-14T18:26:46.000Z,https://raider.io/mythic-plus-runs/season-mn-1/13000866-10-windrunner-spire
Waka,turalyon,eu,current,Maisara Caverns,MC,7,7,1,1,0,2026-03-26T22:51:22.000Z,7,261.8,true,1887087,1980999,2026-03-26T22:51:22.000Z,https://raider.io/mythic-plus-runs/season-mn-1/1318500-7-maisara-caverns
Disorders,twisting-nether,eu,current,Magisters' Terrace,MT,10,10,1,1,0,2026-04-14T14:40:01.000Z,10,325.1,true,1762933,2040999,2026-04-14T14:40:01.000Z,https://raider.io/mythic-plus-runs/season-mn-1/12300421-10-magisters-terrace
Rivey,defias-brotherhood,eu,current,Pit of Saron,POS,13,13,2,2,0,2026-04-15T16:44:15.000Z,13,388.2,true,1409098,1800999,2026-04-15T16:44:15.000Z,https://raider.io/mythic-plus-runs/season-mn-1/12849272-13-pit-of-saron
Hawktwarr,twisting-nether,eu,current,Pit of Saron,POS,10,10,2,2,0,2026-03-25T21:20:32.000Z,10,332.4,true,1207156,1800999,2026-03-25T21:20:32.000Z,https://raider.io/mythic-plus-runs/season-mn-1/574889-10-pit-of-saron
Badraider,twisting-nether,eu,current,Skyreach,SR,10,10,2,2,0,2026-04-14T17:01:12.000Z,10,333.8,true,1061027,1680999,2026-04-11T17:52:04.000Z,https://raider.io/mythic-plus-runs/season-mn-1/10932338-10-skyreach
Zrenak,ravencrest,eu,current,Skyreach,SR,10,10,3,3,0,2026-04-04T21:01:53.000Z,10,332.5,true,1119491,1680999,2026-04-04T21:01:53.000Z,https://raider.io/mythic-plus-runs/season-mn-1/7199118-10-skyreach
Bigboiples,twisting-nether,eu,current,Pit of Saron,POS,13,13,1,1,0,2026-04-07T21:55:35.000Z,13,384.7,true,1574663,1800999,2026-04-07T21:55:35.000Z,https://raider.io/mythic-plus-runs/season-mn-1/8713756-13-pit-of-saron
Turbohot,twisting-nether,eu,current,Pit of Saron,POS,11,11,1,1,0,2026-04-07T19:40:38.000Z,11,344.5,true,1346468,1800999,2026-04-07T19:40:38.000Z,https://raider.io/mythic-plus-runs/season-mn-1/8664900-11-pit-of-saron
Alexiamae,twisting-nether,eu,current,Pit of Saron,POS,10,10,2,2,0,2026-04-04T08:44:36.000Z,10,335.0,true,1047950,1800999,2026-04-01T19:28:29.000Z,https://raider.io/mythic-plus-runs/season-mn-1/5515024-10-pit-of-saron
Wiskers,twisting-nether,eu,current,Windrunner Spire,WS,4,4,2,2,0,2026-04-11T13:35:45.000Z,4,200.0,true,1174980,1980999,2026-04-11T13:35:45.000Z,https://raider.io/mythic-plus-runs/season-mn-1/10681925-4-windrunner-spire
Lunasnow,twisting-nether,eu,current,Magisters' Terrace,MT,12,12,1,1,0,2026-04-07T20:19:29.000Z,12,373.3,true,1590983,2040999,2026-04-07T20:19:29.000Z,https://raider.io/mythic-plus-runs/season-mn-1/8706299-12-magisters-terrace
Nylo,twisting-nether,eu,current,Pit of Saron,POS,16,16,1,1,0,2026-04-09T17:28:02.000Z,16,427.2,true,1696686,1800999,2026-04-09T17:28:02.000Z,https://raider.io/mythic-plus-runs/season-mn-1/9643505-16-pit-of-saron
Temiti,twisting-nether,eu,current,Algeth'ar Academy,AA,10,10,1,1,0,2026-03-31T22:38:46.000Z,10,322.2,true,1697430,1800999,2026-03-31T22:38:46.000Z,https://raider.io/mythic-plus-runs/season-mn-1/6168023-10-algethar-academy
Mechka,twisting-nether,eu,current,Algeth'ar Academy,AA,10,10,1,1,0,2026-04-18T22:28:42.000Z,10,328.9,true,1372651,1800999,2026-04-18T22:28:42.000Z,https://raider.io/mythic-plus-runs/season-mn-1/14501879-10-algethar-academy
Estrogel,twisting-nether,eu,current,Seat of the Triumvirate,SEAT,14,13,3,2,1,2026-04-19T21:27:38.000Z,13,381.7,true,1948823,2040999,2026-04-12T19:28:02.000Z,https://raider.io/mythic-plus-runs/season-mn-1/11750203-13-seat-of-the-triumvirate
Graviity,twisting-nether,eu,current,Seat of the Triumvirate,SEAT,10,10,1,1,0,2026-04-11T01:07:26.000Z,10,330.1,true,1493798,2040999,2026-04-11T01:07:26.000Z,https://raider.io/mythic-plus-runs/season-mn-1/10359796-10-seat-of-the-triumvirate
Jumzo,sylvanas,eu,current,Magisters' Terrace,MT,14,14,2,2,0,2026-04-19T20:47:58.000Z,14,403.1,true,1602263,2040999,2026-04-19T20:47:58.000Z,https://raider.io/mythic-plus-runs/season-mn-1/15038697-14-magisters-terrace
Sprutpesset,twisting-nether,eu,current,Magisters' Terrace,MT,15,15,1,1,0,2026-04-16T19:45:58.000Z,15,413.6,true,1845284,2040999,2026-04-16T19:45:58.000Z,https://raider.io/mythic-plus-runs/season-mn-1/13351977-15-magisters-terrace
Bpd,twisting-nether,eu,current,Maisara Caverns,MC,2,2,1,1,0,2026-03-25T16:50:34.000Z,2,170.0,true,1145547,1980999,2026-03-25T16:50:34.000Z,https://raider.io/mythic-plus-runs/season-mn-1/482683-2-maisara-caverns
Jointsuckerr,twisting-nether,eu,current,Skyreach,SR,15,15,2,2,0,2026-04-15T22:23:29.000Z,15,419.4,true,1259825,1680999,2026-04-15T22:23:29.000Z,https://raider.io/mythic-plus-runs/season-mn-1/12937052-15-skyreach
Karllia,argent-dawn,eu,current,Seat of the Triumvirate,SEAT,13,13,2,2,0,2026-04-12T19:28:02.000Z,13,381.7,true,1948823,2040999,2026-04-12T19:28:02.000Z,https://raider.io/mythic-plus-runs/season-mn-1/11750203-13-seat-of-the-triumvirate
Ragret,twisting-nether,eu,current,Magisters' Terrace,MT,6,6,1,1,0,2026-04-08T11:25:26.000Z,6,245.0,true,1035625,2040999,2026-04-08T11:25:26.000Z,https://raider.io/mythic-plus-runs/season-mn-1/8956027-6-magisters-terrace
Disorders,twisting-nether,eu,current,Seat of the Triumvirate,SEAT,10,10,1,1,0,2026-04-16T22:09:15.000Z,10,326.1,true,1707932,2040999,2026-04-16T22:09:15.000Z,https://raider.io/mythic-plus-runs/season-mn-1/13439644-10-seat-of-the-triumvirate
Badraider,twisting-nether,eu,current,Magisters' Terrace,MT,10,10,2,2,0,2026-04-14T16:27:08.000Z,10,329.0,true,1551071,2040999,2026-04-11T16:24:11.000Z,https://raider.io/mythic-plus-runs/season-mn-1/10689950-10-magisters-terrace
Bigboiples,twisting-nether,eu,current,Skyreach,SR,12,12,1,1,0,2026-04-05T23:50:35.000Z,12,365.0,true,1679525,1680999,2026-04-05T23:50:35.000Z,https://raider.io/mythic-plus-runs/season-mn-1/7755584-12-skyreach
Zren,ravencrest,eu,current,Skyreach,SR,13,13,1,1,0,2026-04-12T20:25:15.000Z,13,383.6,true,1518784,1680999,2026-04-12T20:25:15.000Z,https://raider.io/mythic-plus-runs/season-mn-1/11425765-13-skyreach
Garsias,tarren-mill,eu,current,Pit of Saron,POS,11,11,2,2,0,2026-04-19T07:47:12.000Z,11,350.0,true,1037970,1800999,2026-04-19T07:47:12.000Z,https://raider.io/mythic-plus-runs/season-mn-1/14670442-11-pit-of-saron
